method_id,run_id,prediction_hash,evaluator_contract,population,include_hidden_policy,metric_name,value,aggregation,source_path,artifact_hash,reproducible_from_surviving_bytes,reuse_or_recompute,authority_status,evidence_class,limitations
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,wrong_id_matched_seconds,396.4333333334331,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,ambiguous_identity_rows,0,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,assa,0.8569413402709896,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,authoritative_gt_trajectories,104,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,authoritative_matched_gt_frames,186664,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,censored_identity_error_episode_count,2,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,deta,0.9008684921344624,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,detection_precision,0.9977976865017426,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,detection_recall,0.997136752136752,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,evaluated_frames,23400,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,evaluated_hidden_rows,4511,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,evaluated_visible_rows,182689,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,fn,536,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,fp,412,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,fragments,87,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,gt_detections,187200,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,gt_ids,104,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,gt_trajectories_with_identity_error_count,19,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,gt_trajectories_with_identity_error_pct,18.26923076923077,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,hidden_gt_rows,4511,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,hidden_prediction_rows,1416,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,hota,0.878280776077832,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,hota_at_alpha_050_diagnostic,0.96016429547875,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,id_precision,0.9581988069020076,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,id_recall,0.9575641025641024,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,identity_error_episode_count,33,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idf1,0.9578813495922794,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idfn,7944,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idfp,7820,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idsw_standard,18,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idsw_standard_per_1000_authoritative_matched_gt_frames,0.0964299489992714,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idtp,179256,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,loca,0.9200239500285434,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,max_identity_error_episode_seconds,57.93333333333333,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,maximum_recovery_latency_seconds,0.1333333333333333,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,median_identity_error_episode_seconds,1.7666666666666666,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,median_recovery_latency_seconds,0.0333333333333333,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,p95_identity_error_episode_seconds,57.93333333333333,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,p95_recovery_latency_seconds,0.1333333333333333,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,persistent_pairwise_identity_swap_count,6,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,pred_detections,187076,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,pred_ids,104,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,recovered_identity_error_episode_count,17,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,sequence_count,13,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,terminal_identity_error_episode_count,14,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R1_CURRENT_STANDARD_V2_20260728,R1_CURRENT_STANDARD_V2_20260728,40052f992871d50984fc4c0c839c4933b772bca2bfcaaaacafcde40d0e8a1800,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,tp,186664,ALL videos,docs/tracking/development_2x2_standard_v2/DEVELOPMENT_2X2_STANDARD_V2_AUTHORITY_20260728.json,00bae01fb0a419df1ad02f868b28a3014ec0539359a9c42f7a365513866668be,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
