comparison_id,candidate_method,reference_method,metric,resampling_unit,omitted_cluster,cluster_count_retained,full_mean_paired_difference,leave_one_out_mean_paired_difference,change_from_full_mean,independence_status
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs301119_000328_30fps,12,24.46153846153846,25.75,1.28846153846154,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs301119_000329_30fps,12,24.46153846153846,25.0,0.5384615384615401,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs301119_000330_30fps,12,24.46153846153846,24.25,-0.2115384615384599,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs281119_000085_30fps,12,-0.010728606496916222,-0.011746933345429506,-0.001018326848513284,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs281119_000114_30fps,12,-0.010728606496916222,-0.011657674157498124,-0.0009290676605819021,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs291119_000216_30fps,12,-0.010728606496916222,-0.011693118764244928,-0.0009645122673287067,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs291119_000225_30fps,12,-0.010728606496916222,-0.01165602416755429,-0.0009274176706380692,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs291119_000226_30fps,12,-0.010728606496916222,-0.011688150996478621,-0.0009595444995623998,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs291119_000231_30fps,12,-0.010728606496916222,-0.011832675938424658,-0.0011040694415084366,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs291119_000233_30fps,12,-0.010728606496916222,-0.004545733145863966,0.006182873351052256,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs291119_000263_30fps,12,-0.010728606496916222,-0.006412168292134618,0.004316438204781604,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs291119_000302_30fps,12,-0.010728606496916222,-0.011642784995295743,-0.0009141784983795215,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs301119_000327_30fps,12,-0.010728606496916222,-0.011651244038451533,-0.0009226375415353118,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs301119_000328_30fps,12,-0.010728606496916222,-0.011663293376512665,-0.0009346868795964431,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs301119_000329_30fps,12,-0.010728606496916222,-0.011648019440087837,-0.0009194129431716151,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,HOTA,VIDEO,Pigs301119_000330_30fps,12,-0.010728606496916222,-0.011634063801934389,-0.0009054573050181671,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs281119_000085_30fps,12,0.0017075064706866688,0.00172168109138221,1.4174620695541233e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs281119_000114_30fps,12,0.0017075064706866688,0.0018144089491202258,0.00010690247843355696,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs291119_000216_30fps,12,0.0017075064706866688,0.0017933698377693246,8.586336708265576e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs291119_000225_30fps,12,0.0017075064706866688,0.0018137391625685784,0.00010623269188190956,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs291119_000226_30fps,12,0.0017075064706866688,0.0017816262725064331,7.411980181976432e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs291119_000231_30fps,12,0.0017075064706866688,0.0015754261389533768,-0.000132080331733292,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs291119_000233_30fps,12,0.0017075064706866688,0.0014372387912437539,-0.00027026767944291494,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs291119_000263_30fps,12,0.0017075064706866688,0.001145444655637697,-0.0005620618150489719,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs291119_000302_30fps,12,0.0017075064706866688,0.00182801954209529,0.00012051307140862125,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs301119_000327_30fps,12,0.0017075064706866688,0.001819112106652467,0.00011160563596579812,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs301119_000328_30fps,12,0.0017075064706866688,0.0018046322059415882,9.712573525491944e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs301119_000329_30fps,12,0.0017075064706866688,0.0018247275866911012,0.00011722111600443244,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,DetA,VIDEO,Pigs301119_000330_30fps,12,0.0017075064706866688,0.0018381577783646481,0.0001306513076779793,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs281119_000085_30fps,12,-0.020965830740043264,-0.022833418925043748,-0.0018675881850004836,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs281119_000114_30fps,12,-0.020965830740043264,-0.02274764056261988,-0.0017818098225766167,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs291119_000216_30fps,12,-0.020965830740043264,-0.022797124917522737,-0.0018312941774794728,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs291119_000225_30fps,12,-0.020965830740043264,-0.022741160034126656,-0.0017753292940833922,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs291119_000226_30fps,12,-0.020965830740043264,-0.02277554634893945,-0.0018097156088961869,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs291119_000231_30fps,12,-0.020965830740043264,-0.022861343840349258,-0.0018955131003059941,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs291119_000233_30fps,12,-0.020965830740043264,-0.010080567362816798,0.010885263377226466,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs291119_000263_30fps,12,-0.020965830740043264,-0.012036124762506734,0.00892970597753653,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs291119_000302_30fps,12,-0.020965830740043264,-0.022731446695189284,-0.0017656159551460195,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs301119_000327_30fps,12,-0.020965830740043264,-0.022739505501479462,-0.0017736747614361982,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs301119_000328_30fps,12,-0.020965830740043264,-0.022749062340503768,-0.001783231600460504,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs301119_000329_30fps,12,-0.020965830740043264,-0.022738689271312045,-0.0017728585312687811,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,AssA,VIDEO,Pigs301119_000330_30fps,12,-0.020965830740043264,-0.0227241690581526,-0.0017583383181093357,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs281119_000085_30fps,12,0.0002801751792763395,0.0003101826866070134,3.0007507330673917e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs281119_000114_30fps,12,0.0002801751792763395,0.0002973857145881313,1.721053531179178e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs291119_000216_30fps,12,0.0002801751792763395,0.000291934085831308,1.1758906554968469e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs291119_000225_30fps,12,0.0002801751792763395,0.0002912559587784173,1.1080779502077804e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs291119_000226_30fps,12,0.0002801751792763395,0.0002915902222019688,1.1415042925629277e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs291119_000231_30fps,12,0.0002801751792763395,0.00021391410207446948,-6.626107720187003e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs291119_000233_30fps,12,0.0002801751792763395,0.0002593605821348636,-2.0814597141475882e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs291119_000263_30fps,12,0.0002801751792763395,0.00020321284511563378,-7.696233416070572e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs291119_000302_30fps,12,0.0002801751792763395,0.00029348156946760556,1.3306390191266055e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs301119_000327_30fps,12,0.0002801751792763395,0.00029773201512270364,1.7556835846364134e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs301119_000328_30fps,12,0.0002801751792763395,0.0002982010709455622,1.8025891669222688e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs301119_000329_30fps,12,0.0002801751792763395,0.0002951352188741337,1.496003959779418e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,LocA,VIDEO,Pigs301119_000330_30fps,12,0.0002801751792763395,0.0002988912588506032,1.8716079574263684e-05,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs281119_000085_30fps,12,-0.01404117457881926,-0.0153617354233505,-0.0013205608445312402,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs281119_000114_30fps,12,-0.01404117457881926,-0.015222846534461598,-0.0011816719556423383,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs291119_000216_30fps,12,-0.01404117457881926,-0.015286503941869006,-0.0012453293630497464,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs291119_000225_30fps,12,-0.01404117457881926,-0.015234420608535701,-0.0011932460297164414,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs291119_000226_30fps,12,-0.01404117457881926,-0.01524599468260976,-0.0012048201037904993,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs291119_000231_30fps,12,-0.01404117457881926,-0.015176550238165304,-0.001135375659346044,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs291119_000233_30fps,12,-0.01404117457881926,-0.006464120370370326,0.007577054208448934,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs291119_000263_30fps,12,-0.01404117457881926,-0.008399929867794947,0.0056412447110243125,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs291119_000302_30fps,12,-0.01404117457881926,-0.015176550238165323,-0.001135375659346063,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs301119_000327_30fps,12,-0.01404117457881926,-0.015234420608535684,-0.001193246029716424,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs301119_000328_30fps,12,-0.01404117457881926,-0.015309652090017167,-0.0012684775111979074,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs301119_000329_30fps,12,-0.01404117457881926,-0.015211272460387532,-0.0011700978815682717,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDF1,VIDEO,Pigs301119_000330_30fps,12,-0.01404117457881926,-0.015211272460387532,-0.0011700978815682717,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs281119_000085_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs281119_000114_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000216_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000225_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000226_30fps,12,-0.8461538461538461,-0.75,0.09615384615384615,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000231_30fps,12,-0.8461538461538461,-0.5833333333333334,0.2628205128205128,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000233_30fps,12,-0.8461538461538461,-0.5,0.34615384615384615,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000263_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000302_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs301119_000327_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs301119_000328_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs301119_000329_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,IDSW_STANDARD,VIDEO,Pigs301119_000330_30fps,12,-0.8461538461538461,-0.9166666666666666,-0.07051282051282048,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs281119_000085_30fps,12,201.69230769230768,218.25,16.55769230769232,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs281119_000114_30fps,12,201.69230769230768,218.5,16.80769230769232,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000216_30fps,12,201.69230769230768,218.25,16.55769230769232,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000225_30fps,12,201.69230769230768,218.5,16.80769230769232,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000226_30fps,12,201.69230769230768,218.66666666666666,16.974358974358978,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000231_30fps,12,201.69230769230768,227.33333333333334,25.641025641025664,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000233_30fps,12,201.69230769230768,88.0,-113.69230769230768,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000263_30fps,12,201.69230769230768,122.25,-79.44230769230768,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000302_30fps,12,201.69230769230768,218.5,16.80769230769232,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs301119_000327_30fps,12,201.69230769230768,218.25,16.55769230769232,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs301119_000328_30fps,12,201.69230769230768,218.5,16.80769230769232,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs301119_000329_30fps,12,201.69230769230768,218.5,16.80769230769232,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_frames,VIDEO,Pigs301119_000330_30fps,12,201.69230769230768,218.5,16.80769230769232,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs281119_000085_30fps,12,6.723076923076718,7.274999999999779,0.5519230769230612,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs281119_000114_30fps,12,6.723076923076718,7.283333333333111,0.5602564102563932,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000216_30fps,12,6.723076923076718,7.274999999999779,0.5519230769230612,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000225_30fps,12,6.723076923076718,7.283333333333111,0.5602564102563932,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000226_30fps,12,6.723076923076718,7.288888888888667,0.5658119658119487,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000231_30fps,12,6.723076923076718,7.5777777777775395,0.8547008547008215,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000233_30fps,12,6.723076923076718,2.9333333333333576,-3.7897435897433605,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000263_30fps,12,6.723076923076718,4.074999999999766,-2.6480769230769523,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000302_30fps,12,6.723076923076718,7.283333333333111,0.5602564102563932,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs301119_000327_30fps,12,6.723076923076718,7.274999999999777,0.5519230769230594,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs301119_000328_30fps,12,6.723076923076718,7.283333333333111,0.5602564102563932,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs301119_000329_30fps,12,6.723076923076718,7.283333333333111,0.5602564102563932,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,wrong_identity_seconds,VIDEO,Pigs301119_000330_30fps,12,6.723076923076718,7.283333333333111,0.5602564102563932,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs281119_000085_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs281119_000114_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000216_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000225_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000226_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000231_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000233_30fps,12,0.15384615384615385,0.0,-0.15384615384615385,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000263_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000302_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs301119_000327_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs301119_000328_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs301119_000329_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,terminal_identity_episodes,VIDEO,Pigs301119_000330_30fps,12,0.15384615384615385,0.16666666666666666,0.012820512820512803,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs281119_000085_30fps,12,-1.5384615384615385,-1.5833333333333333,-0.04487179487179471,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs281119_000114_30fps,12,-1.5384615384615385,-1.5833333333333333,-0.04487179487179471,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs291119_000216_30fps,12,-1.5384615384615385,-1.3333333333333333,0.2051282051282053,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs291119_000225_30fps,12,-1.5384615384615385,-1.5,0.03846153846153855,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs291119_000226_30fps,12,-1.5384615384615385,-1.6666666666666667,-0.1282051282051282,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs291119_000231_30fps,12,-1.5384615384615385,-1.5833333333333333,-0.04487179487179471,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs291119_000233_30fps,12,-1.5384615384615385,-1.0833333333333333,0.4551282051282053,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs291119_000263_30fps,12,-1.5384615384615385,-1.5,0.03846153846153855,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs291119_000302_30fps,12,-1.5384615384615385,-1.6666666666666667,-0.1282051282051282,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs301119_000327_30fps,12,-1.5384615384615385,-1.5,0.03846153846153855,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs301119_000328_30fps,12,-1.5384615384615385,-1.6666666666666667,-0.1282051282051282,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs301119_000329_30fps,12,-1.5384615384615385,-1.6666666666666667,-0.1282051282051282,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C3,rf_hybrid,realtime_fast,fragments,VIDEO,Pigs301119_000330_30fps,12,-1.5384615384615385,-1.6666666666666667,-0.1282051282051282,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
